record_id,redcap_repeat_instrument,redcap_repeat_instance,form_name,field_name,nlp_derived,field_type,field_label,field_note,text_validation_type_or_sh,identifier,extract_label,for_cbioportal,for_docs_site,for_test_portal,fill_value,reasons_for_missing_data,souce_from_idb_or_cdm,adapted_from_col,adapted_from_table,extract_name_id,palantir_dataset,palantir_unified_column,epic_table_name (note: entries in red were added by CDM team and need to be reviewed by an ontologist. orange values added by Epic consultant),epic_column_name (note: entries in red were added by CDM team and need to be reviewed by an ontologist),idb_table_name,idb_column_name,idb_col_description,notes,idb_data_element,epic_mapping_complete
9,metadata,17,Comorbidity Index Score,CCI_MYOCARDIAL_INFARCTION,,STRING,CCI - Myocardial Infarction,Charlson Comorbidity Index score contribution for Myocardial Infarction,,,,,,,,,,,,,,,,,,,,,0,0
9,metadata,18,Comorbidity Index Score,CCI_PEPTIC_ULCER_DISEASE,,STRING,CCI - Peptic Ulcer Disease,Charlson Comorbidity Index score contribution for Peptic Ulcer Disease,,,,,,,,,,,,,,,,,,,,,0,0
9,metadata,19,Comorbidity Index Score,CCI_PERIPHERAL_VASCULAR_DISEASE,,STRING,CCI - Peripheral Vascular Disease,Charlson Comorbidity Index score contribution for Peripheral Vascular Disease,,,,,,,,,,,,,,,,,,,,,0,0
9,metadata,20,Comorbidity Index Score,CCI_RENAL_DISEASE,,STRING,CCI - Renal Disease,Charlson Comorbidity Index score contribution for Renal Disease,,,,,,,,,,,,,,,,,,,,,0,0
9,metadata,21,Comorbidity Index Score,CCI_RHEUMATOLOGIC_DISEASE,,STRING,CCI - Rheumatologic Disease,Charlson Comorbidity Index score contribution for Rheumatologic Disease,,,,,,,,,,,,,,,,,,,,,0,0
9,metadata,22,Comorbidity Index Score,has_liver_disease,,STRING,Indicator CCI Has Liver Disease,Indicator patient Has Liver Disease in the CCI categories,,,,,,,,,,,,,,,,,,,,,0,0
9,metadata,23,Comorbidity Index Score,has_diabetes,,STRING,Indicator CCI Has Diabetes,Indicator patient Has diabetes in the CCI categories,,,,,,,,,,,,,,,,,,,,,0,0
9,metadata,24,Comorbidity Index Score,NUM_COMORBIDITIES_NON_CANCER,,STRING,CCI Number of Comorbidites (Non-Cancer),Number of CCI attributes outside of cancer,,,,,,,,,,,,,,,,,,,,,0,0
9,metadata,25,Comorbidity Index Score,HAS_MULTIPLE_COMORBIDITIES_NON_CANCER,,STRING,Indicator has Multiple Comorbidities (Non-Cancer),Binary T/F of NUM_COMORBIDITIES_NON_CANCER > 0,,,,,,,,,,,,,,,,,,,,,0,0
9,metadata,26,Comorbidity Index Score,CCI_AGE_AT_SEQ,,STRING,CCI Age Range at Sequencing,"Charlson Comorbidity Index score contribution for age, defined at sequencing at IMPACT",,,,,,,,,,,,,,,,,,,,,0,0
9,metadata,27,Comorbidity Index Score,CCI_SCORE,,STRING,CCI Score,Final score for Charlson Comorbidity Index,,,,,,,,,,,,,,,,,,,,,0,0
9,metadata,28,Comorbidity Index Score,NCI_SCORE,,STRING,NCI Comorbidity Score,Final score for NCI comorbidity Index,,,,,,x,,,,,,,,,,,,,,,0,0
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
10,metadata,1,Radiology Reports,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
10,metadata,2,Radiology Reports,ACCESSION_NUMBER,,STRING,Radiology Accession Number,Report ID for radiology reports,,y,,,,,,,,,,,,,imagingFact,AccessionNumber,DV.RADIOLOGY_REPORT_V,RRPT_ACCESSION_NO,Report Accession No,,1,1
10,metadata,3,Radiology Reports,RADIOLOGY_PERFORMED_DATE,,STRING,Date of Radiology Report,Date the Radiology Report was performed,date_mdy,y,,,,,,,,,,,,,ImagingFact,ExamEndInstant or ExamStartInstant,DV.RADIOLOGY_REPORT_V,"RRPT_FILM_DTE, RRPT_PERFORMED_DTE","The timestamp of the file, Performed Date Timestamp",,1,1
10,metadata,4,Radiology Reports,RRPT_ORDER_STATUS_DESC,,STRING,Radiology Order Status,Either RESC or RESF,,,,,,,,,,,,,,,ImagingFact,StudyStatus,DV.RADIOLOGY_REPORT_V,RRPT_ORDER_STATUS_CD,Order Status Code,,1,1
10,metadata,5,Radiology Reports,RADIOLOGY_PROCEDURE_NAME,,STRING,Radiology Scan Procedure Name,Free text of the scan procedure.,,,,,,,,,,,,,,,ProcedureDim,Name,DV.RADIOLOGY_REPORT_V,RRPT_PROCEDURE_NAME,Procedure Name,,1,1
10,metadata,6,Radiology Reports,PROCEDURE_TYPE,,STRING,Radiology Procedure Type,"Procedure type including PET, CT, MRI, Ultrasound, etc",,,MSK44793508,,,,,,,,,MSK44793508,,,ProcedureDim,Category,DV.RADIOLOGY_REPORT_V,RRPT_ORDER_GROUP,Order Group,,1,1
10,metadata,7,Radiology Reports,RRPT_REPORT_TXT,,STRING,Radiology Report Text,"Free text of the radiology report, including Findings and Impression sections",,y,,,,,,,,,,,,,imagingtextfact,Narrative|Impression,DV.RADIOLOGY_REPORT_V,RRPT_REPORT_TXT,Radiology report text,,1,1
10,metadata,8,Radiology Reports Full Parsed,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
10,metadata,9,Radiology Reports Full Parsed,ACCESSION_NUMBER,,STRING,Radiology Accession Number,Report ID for radiology reports,,y,,,,,,,,,,,,,,,,,,,0,0
10,metadata,10,Radiology Reports Full Parsed,RADIOLOGY_PERFORMED_DATE,,STRING,Date of Radiology Report,Date the Radiology Report was performed,date_mdy,y,,,,,,,,RADIOLOGY_PERFORMED_DATE,radiology/ddp_radiology_reports.tsv,,,,,,,,,,0,0
10,metadata,11,Radiology Reports Full Parsed,RRPT_REPORT_TXT,,STRING,Radiology Procedure Type,"Free text of the radiology report, including Findings and Impression sections",,y,,,,,,,,RRPT_REPORT_TXT,radiology/ddp_radiology_reports.tsv,,,,,,,,,,0,0
10,metadata,12,Radiology Reports Full Parsed,RADIOLOGY_PROCEDURE_NAME,,STRING,Radiology Report Text,Free text of the scan procedure.,,,,,,,,,,RADIOLOGY_PROCEDURE_NAME,radiology/ddp_radiology_reports.tsv,,,,,,,,,,0,0
10,metadata,13,Radiology Reports Full Parsed,PROCEDURE_TYPE,,STRING,Radiology Scan Procedure Name,"Procedure type including PET, CT, MRI, Ultrasound, etc",,,,,,,,,,PROCEDURE_TYPE,radiology/ddp_radiology_reports.tsv,,,,,,,,,,0,0
10,metadata,14,Radiology Reports Full Parsed,CHEST,y,STRING,Radiology Scan Location (Chest),Indicator that radiology report is investigating the chest,,,,,,,,,,,,,,,,,,,,,0,0
10,metadata,15,Radiology Reports Full Parsed,ABDOMEN,y,STRING,Radiology Scan Location (Abdomen),Indicator that radiology report is investigating the abdomen,,,,,,,,,,,,,,,,,,,,,0,0
10,metadata,16,Radiology Reports Full Parsed,PELVIS,y,STRING,Radiology Scan Location (Pelvis),Indicator that radiology report is investigating the pelvis,,,,,,,,,,,,,,,,,,,,,0,0
10,metadata,17,Radiology Reports Full Parsed,HEAD,y,STRING,Radiology Scan Location (Head),Indicator that radiology report is investigating the head,,,,,,,,,,,,,,,,,,,,,0,0
10,metadata,18,Radiology Reports Full Parsed,OTHER,y,STRING,Radiology Scan Location (Other),Indicator that radiology report is investigating another specified location,,,,,,,,,,,,,,,,,,,,,0,0
10,metadata,19,Radiology Reports Full Parsed,IMPRESSION,y,STRING,Radiology Report Impression Section,Segmented portion of RRPT_REPORT_TXT describing the impression,,y,,,,,,,,,,,,,,,,,,,0,0
10,metadata,20,Radiology Reports Full Parsed,FINDINGS,y,STRING,Radiology Report Findings Section,Segmented portion of RRPT_REPORT_TXT describing the findings,,y,,,,,,,,,,,,,,,,,,,0,0
10,metadata,21,Radiology Reports Full Parsed,findings_not_in_report,,STRING,Radiology Indicator Findings Exists,Indicator T/F that the findings section exists,,,,,,,,,,,,,,,,,,,,,0,0
10,metadata,22,Radiology Reports Full Parsed,findings_dict,y,STRING,Radiology Report Findings Section (Segmented),"Further segmented findings section (FINDINGS), broken down by organ site",,y,,,,,,,,,,,,,,,,,,,0,0
10,metadata,23,Radiology Reports Full Parsed,organs_filtered,y,STRING,Radiology Report Organs in Findings Section,List of organs mentioned in findings section,,y,,,,,,,,,,,,,,,,,,,0,0
10,metadata,24,Radiology Reports Full Parsed,CLINICAL_STATEMENT,y,STRING,Radiology Report Clinical Section,Segmented portion of RRPT_REPORT_TXT describing the clinical statement,,y,,,,,,,,,,,,,,,,,,,0,0
10,metadata,25,Radiology Reports Full Parsed,SUMMARY,y,STRING,Radiology Report Summary Section,Segmented portion of RRPT_REPORT_TXT describing the summary,,y,,,,,,,,,,,,,,,,,,,0,0
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
11,metadata,1,Metastatic Site Predictions,ACCESSION_NUMBER,,STRING,Radiology Accession Number,Report ID for radiology reports,,y,,,,,,,,,,,,,,,,,,,0,0
11,metadata,2,Metastatic Site Predictions,adrenal_glands,y,STRING,Metastatic Site: Adrenal Glands,Indication if Adrenal Gland is a predict site of met in radiology report impression,,,,,,,,,,,,,,,,,,,,,0,0
11,metadata,3,Metastatic Site Predictions,Bone,y,STRING,Metastatic Site: Bone,Indication if Bone is a predict site of met in radiology report impression,,,,,,,,,,,,,,,,,,,,,0,0
11,metadata,4,Metastatic Site Predictions,CNS_Brain,y,STRING,Metastatic Site: CNS/Brain,Indication if CNS/Brain is a predict site of met in radiology report impression,,,,,,,,,,,,,,,,,,,,,0,0
11,metadata,5,Metastatic Site Predictions,"Attributes with assigned ancestry label for the patient. The values can be EUR, ASJ, AFR, EAS, SAS, NAM or ADM which stand for European (excluding Ashkenazi Jewish), Ashkenazi Jewish European, African, East Asian, South Asian, Native American and Admixed/Other",y,STRING,Metastatic Site: Intra-Abdominal,Indication if Intra-Abdominal is a predict site of met in radiology report impression,,,,,,,,,,,,,,,,,,,,,0,0
11,metadata,6,Metastatic Site Predictions,Liver,y,STRING,Metastatic Site: Liver,Indication if Liver is a predict site of met in radiology report impression,,,,,,,,,,,,,,,,,,,,,0,0
11,metadata,7,Metastatic Site Predictions,Lung,y,STRING,Metastatic Site: Lung,Indication if Lung is a predict site of met in radiology report impression,,,,,,,,,,,,,,,,,,,,,0,0
11,metadata,8,Metastatic Site Predictions,lymph_nodes,y,STRING,Metastatic Site: Lymph Node,Indication if Lymph Node is a predict site of met in radiology report impression,,,,,,,,,,,,,,,,,,,,,0,0
11,metadata,9,Metastatic Site Predictions,Other,y,STRING,Metastatic Site: Other,"Indication if another site (breast, soft tissue, etc) is a predict site of met in radiology report impression",,,,,,,,,,,,,,,,,,,,,0,0
11,metadata,10,Metastatic Site Predictions,Pleura,y,STRING,Metastatic Site: Pleura,Indication if Pleura is a predict site of met in radiology report impression,,,,,,,,,,,,,,,,,,,,,0,0
11,metadata,11,Metastatic Site Predictions,Reproductive_Organs,y,STRING,Metastatic Site: Reproductive Organs,Indication if Reproductive Organs is a predict site of met in radiology report impression,,,,,,,,,,,,,,,,,,,,,0,0
11,metadata,12,Metastatic Site Predictions Summary,MRN,,STRING,MRN,Medical record number. A unique number assigned to each patient.,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
11,metadata,13,Disease Site Predictions Summary,adrenal_glands,y,STRING,Tumor Site: Adrenal Glands (NLP),History of Adrenal Gland as a tumor site as indicated in radiology report impression,,,MSKL2140003172,x,x,x,Unknown,No CT/PET/MRI radiology report available for patient. Impression section missing from report.,NLP generated from radiology reports,,,Site of cancer based on imaging (MSKL2140003172),,,,,,,,,0,0
11,metadata,14,Disease Site Predictions Summary,Bone,y,STRING,Tumor Site: Bone (NLP),History of Bone as a tumor site as indicated in radiology report impression,,,MSKL2140003172,x,x,x,Unknown,No CT/PET/MRI radiology report available for patient. Impression section missing from report.,NLP generated from radiology reports,,,Site of cancer based on imaging (MSKL2140003172),,,,,,,,,0,0
11,metadata,15,Disease Site Predictions Summary,CNS_Brain,y,STRING,Tumor Site: CNS/Brain (NLP),History of CNS/Brain as a tumor site as indicated in radiology report impression,,,MSKL2140003172,x,x,x,Unknown,No CT/PET/MRI radiology report available for patient. Impression section missing from report.,NLP generated from radiology reports,,,Site of cancer based on imaging (MSKL2140003172),,,,,,,,,0,0
11,metadata,16,Disease Site Predictions Summary,Intra_Abdominal,y,STRING,Tumor Site: Intra-Abdominal (NLP),History of Intra-Abdominal as a tumor site as indicated in radiology report impression,,,MSKL2140003172,x,x,x,Unknown,No CT/PET/MRI radiology report available for patient. Impression section missing from report.,NLP generated from radiology reports,,,Site of cancer based on imaging (MSKL2140003172),,,,,,,,,0,0
11,metadata,17,Disease Site Predictions Summary,Liver,y,STRING,Tumor Site: Liver (NLP),History of Liver as a tumor site as indicated in radiology report impression,,,MSKL2140003172,x,x,x,Unknown,No CT/PET/MRI radiology report available for patient. Impression section missing from report.,NLP generated from radiology reports,,,Site of cancer based on imaging (MSKL2140003172),,,,,,,,,0,0
11,metadata,18,Disease Site Predictions Summary,Lung,y,STRING,Tumor Site: Lung (NLP),History of Lung as a tumor site as indicated in radiology report impression,,,MSKL2140003172,x,x,x,Unknown,No CT/PET/MRI radiology report available for patient. Impression section missing from report.,NLP generated from radiology reports,,,Site of cancer based on imaging (MSKL2140003172),,,,,,,,,0,0
11,metadata,19,Disease Site Predictions Summary,lymph_nodes,y,STRING,Tumor Site: Lymph Node (NLP),History of LN as a tumor site as indicated in radiology report impression,,,MSKL2140003172,x,x,x,Unknown,No CT/PET/MRI radiology report available for patient. Impression section missing from report.,NLP generated from radiology reports,,,Site of cancer based on imaging (MSKL2140003172),,,,,,,,,0,0
11,metadata,20,Disease Site Predictions Summary,Other,y,STRING,Tumor Site: Other (NLP),History of another site as a tumor site as indicated in radiology report impression,,,MSKL2140003172,x,x,x,Unknown,No CT/PET/MRI radiology report available for patient. Impression section missing from report.,NLP generated from radiology reports,,,Site of cancer based on imaging (MSKL2140003172),,,,,,,,,0,0
11,metadata,21,Disease Site Predictions Summary,Pleura,y,STRING,Tumor Site: Pleura (NLP),History of Pleura as a tumor site as indicated in radiology report impression,,,MSKL2140003172,x,x,x,Unknown,No CT/PET/MRI radiology report available for patient. Impression section missing from report.,NLP generated from radiology reports,,,Site of cancer based on imaging (MSKL2140003172),,,,,,,,,0,0
11,metadata,22,Disease Site Predictions Summary,Reproductive_Organs,y,STRING,Tumor Site: Reproductive Organs (NLP),History of Reproductive Organs as a tumor site as indicated in radiology report impression,,,MSKL2140003172,x,x,x,Unknown,No CT/PET/MRI radiology report available for patient. Impression section missing from report.,NLP generated from radiology reports,,,Site of cancer based on imaging (MSKL2140003172),,,,,,,,,0,0
11,metadata,23,Tumor Sites from Radiology Reports,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
11,metadata,24,Tumor Sites from Radiology Reports,START_DATE,,STRING,Date of Tumor Indication,Date tumor site was indicated via SOURCE,date_mdy,y,,,,,,,,,,,,,,,,,,,0,0
11,metadata,25,Tumor Sites from Radiology Reports,STOP_DATE,,STRING,Date of Tumor Indication (Stop Date),All should be blank (Used for cbioportal etl purposes),date_mdy,,,,,,,,,,,,,,,,,,,,0,0
11,metadata,26,Tumor Sites from Radiology Reports,EVENT_TYPE,,STRING,Event Type (Diagnosis),All should be under Diagnosis (portal track),,,,,,,,,,,,,,,,,,,,,0,0
11,metadata,27,Tumor Sites from Radiology Reports,SUBTYPE,,STRING,Subtype (All Tumors),All should be Tumor Sites (portal sub track),,,,,,,,,,,,,,,,,,,,,0,0
11,metadata,28,Tumor Sites from Radiology Reports,SOURCE,,STRING,Source (All Tumors),General source of data -- Radiolgy report impressions,,,,,,,,,,,,,,,,,,,,,0,0
11,metadata,29,Tumor Sites from Radiology Reports,SOURCE_SPECIFIC,,STRING,Source Specific (All Tumors),"Radiology report including CT, MRI, or PET scans",,,,,,,,,,,,,,,,,,,,,0,0
11,metadata,30,Tumor Sites from Radiology Reports,DX_DESCRIPTION,,STRING,Diagnosis Description (All Tumors),"IMPACT sample desciption, NLP Derived (Radiology reports), or billing code info",,,,,,,,,,,,,,,,,,,,,0,0
11,metadata,31,Tumor Sites from Radiology Reports,ANATOMIC_LOCATION,y,STRING,Anatomic Site (All Tumors),"Standard set of (9) tumor sites defined by MSK-CHORD. OTHER groups rare sites including breast, skin, kidney, etc.",,,,,,,,,,,,,,,,,,,,,0,0
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
12,metadata,1,Cancer Progression Predictions Raw,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
12,metadata,2,Cancer Progression Predictions Raw,ACCESSION_NUMBER,,STRING,Radiology Accession Number,Report ID for radiology reports,,y,,,,,,,,,,,,,,,,,,,0,0
12,metadata,3,Cancer Progression Predictions Raw,inferred_progression_prob,y,STRING,Progression Probability (No or indeterminate),Probability that progression is present in radiology report impression,,,,,,,,,,,,,,,,,,,,,0,0
12,metadata,4,Cancer Progression from Radiology Reports,MRN,,STRING,MRN,Medical Record Number,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
12,metadata,5,Cancer Progression from Radiology Reports,START_DATE,,STRING,Progression Date,Date when progression was inferred ,date_mdy,y,,,,,,,,,,,,,,,,,,,0,0
12,metadata,6,Cancer Progression from Radiology Reports,STOP_DATE,,STRING,Progression Stop Date for cBioPortal (DNU),Required file for cBioPortal. DNU.,date_mdy,y,,,,,,,,,,,,,,,,,,,0,0
12,metadata,7,Cancer Progression from Radiology Reports,EVENT_TYPE,,STRING,Event Type (Progression),All should be under Diagnosis (portal track),,,,,,,,,,,,,,,,,,,,,0,0
12,metadata,8,Cancer Progression from Radiology Reports,SUBTYPE,,STRING,Subtype (Progession),All should be Primary (portal sub track),,,,,,,,,,,,,,,,,,,,,0,0
12,metadata,9,Cancer Progression from Radiology Reports,SOURCE,,STRING,Source (Progession),General source of data -- Radiolgy report impressions,,,,,,,,,,,,,,,,,,,,,0,0
12,metadata,10,Cancer Progression from Radiology Reports,SOURCE_SPECIFIC,,STRING,Source Specific (Progession),"Radiology report including CT, MRI, or PET scans",,,,,,,,,,,,,,,,,,,,,0,0
12,metadata,11,Cancer Progression from Radiology Reports,PROGRESSION,y,STRING,Cancer Progression ,"Binary indication if progression is present in radiology report impression ('Progressing or Mixed' or 'Improving or Stable'). Note: patients are predicted to have progression if the 'prog_probability' is greater than 0.5, however patients with a higher progression probability (closer to 1) are more likely to have progression.",,,,,,,,,,,,,,,,,,,,,0,0
12,metadata,12,Cancer Progression from Radiology Reports,PROGRESSION_PROBABILITY,y,STRING,Progression Score,Probability that progression is present in radiology report impression,,,,,,,,,,,,,,,,,,,,,0,0
12,metadata,13,Cancer Progression from Radiology Reports,STYLE_COLOR,,STRING,Style Color (Progression) ,Hex color for progression. Green indicates 'Improving or Stable' and red indicates 'Progressing or Mixed',,,,,,,,,,,,,,,,,,,,,0,0
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
13,metadata,1,Smoking History,MRN,,STRING,MRN,Medical record number. A unique number assigned to each patient.,,y,,,,,,,,,,Medical record number (MSK4161822),Demographics,medical_record_number_MSK4161822,PatientDim,PrimaryMrn,DV.PATIENT_DEMOGRAPHICS_V,PT_MRN,Medical record number. A unique number assigned to each patient. Aka chart number.,,1,1
13,metadata,2,Smoking History,CDD_SERVICE_DTE,,STRING,Date of note ,Service date.,date_mdy,y,,,,,,,,,,,,,,,IDB.CD_DOCUMENT,CDD_SERVICE_DTE,Service date,,1,0
13,metadata,3,Smoking History,CDD_DOC_GUID,,STRING,Clindoc ID,Clindoc ID/ Document GUID. Unique system generated sequential numeric identifier representing the key field,,y,,,,,,,,,,,,,,,IDB.CD_DOCUMENT,CDD_DOC_GUID,Unique document identifier,,1,0
